Kat [deg]	Moment obrotowy [mNm]
314,13	5,416
314,16	5,579
314,19	5,378
314,22	5,415
314,25	5,428
314,28	5,341
314,31	5,483
314,34	5,471
314,37	5,461
314,40	5,519
314,43	5,434
314,46	5,621
314,49	5,482
314,52	5,493
314,55	5,426
314,58	5,465
314,61	5,402
314,64	5,473
314,67	5,469
314,70	5,422
314,73	5,415
314,76	5,432
314,79	5,389
314,82	5,353
314,85	5,562
314,88	5,452
314,91	5,412
314,94	5,332
314,97	5,354
315,00	5,340
315,03	5,452
315,06	5,530
315,09	5,281
315,12	5,460
315,15	5,408
315,18	5,425
315,21	5,436
315,24	5,498
315,27	5,275
315,30	5,356
315,33	5,419
315,36	5,390
315,39	5,483
315,42	5,462
315,45	5,397
315,48	5,434
315,51	5,347
315,54	5,385
315,57	5,411
315,60	5,463
315,63	5,357
315,66	5,408
315,69	5,441
315,72	5,324
315,75	5,410
315,78	5,430
315,81	5,411
315,84	5,366
315,87	5,430
315,90	5,464
315,93	5,410
315,96	5,510
315,99	5,397
316,02	5,430
316,05	5,466
316,08	5,376
316,11	5,372
316,14	5,301
316,17	5,451
316,20	5,436
316,23	5,337
316,26	5,463
316,29	5,360
316,32	5,471
316,35	5,309
316,38	5,333
316,41	5,333
316,44	5,405
316,47	5,499
316,50	5,426
316,53	5,432
316,56	5,403
316,59	5,413
316,62	5,305
316,65	5,412
316,68	5,320
316,71	5,413
316,74	5,343
316,77	5,479
316,80	5,436
316,83	5,340
316,86	5,307
316,89	5,228
316,92	5,500
316,95	5,476
316,98	5,425
317,01	5,342
317,04	5,435
317,07	5,388
317,10	5,446
317,13	5,342
317,16	5,324
317,19	5,425
317,22	5,392
317,25	5,374
317,28	5,405
317,31	5,322
317,34	5,327
317,37	5,384
317,40	5,359
317,43	5,331
317,46	5,419
317,49	5,341
317,52	5,391
317,55	5,324
317,58	5,268
317,61	5,479
317,64	5,390
317,67	5,422
317,70	5,416
317,73	5,362
317,76	5,358
317,79	5,463
317,82	5,366
317,85	5,500
317,88	5,329
317,91	5,390
317,94	5,548
317,97	5,542
318,00	5,530
318,03	5,488
318,06	5,387
318,09	5,479
318,12	5,562
318,15	5,450
318,18	5,408
318,21	5,527
318,24	5,467
318,27	5,422
318,30	5,463
318,33	5,516
318,36	5,476
318,39	5,446
318,42	5,578
318,45	5,529
318,48	5,484
318,51	5,463
318,54	5,431
318,57	5,509
318,60	5,572
318,63	5,463
318,66	5,481
318,69	5,431
318,72	5,573
318,75	5,463
318,78	5,497
318,81	5,511
318,84	5,445
318,87	5,476
318,90	5,421
318,93	5,577
318,96	5,515
318,99	5,504
319,02	5,545
319,05	5,567
319,08	5,482
319,11	5,532
319,14	5,562
319,17	5,444
319,20	5,525
319,23	5,553
319,26	5,506
319,29	5,441
319,32	5,470
319,35	5,612
319,38	5,467
319,41	5,697
319,44	5,488
319,47	5,568
319,50	5,526
319,53	5,521
319,56	5,616
319,59	5,552
319,62	5,596
319,65	5,489
319,68	5,590
319,71	5,555
319,74	5,488
319,77	5,573
319,80	5,501
319,83	5,552
319,86	5,498
319,89	5,620
319,92	5,593
319,95	5,727
319,98	5,651
320,01	5,725
320,04	5,676
320,07	5,642
320,10	5,595
320,13	5,665
320,16	5,591
320,19	5,552
320,22	5,572
320,25	5,723
320,28	5,627
320,31	5,565
320,34	5,559
320,37	5,665
320,40	5,566
320,43	5,581
320,46	5,583
320,49	5,611
320,52	5,479
320,55	5,678
320,58	5,680
320,61	5,678
320,64	5,662
320,67	5,609
320,70	5,543
320,73	5,591
320,76	5,616
320,79	5,775
320,82	5,624
320,85	5,591
320,88	5,630
320,91	5,701
320,94	5,656
320,97	5,568
321,00	5,713
321,03	5,602
321,06	5,552
321,09	5,639
321,12	5,544
321,15	5,700
321,18	5,606
321,21	5,586
321,24	5,642
321,27	5,676
321,30	5,785
321,33	5,737
321,36	5,672
321,39	5,734
321,42	5,691
321,45	5,671
321,48	5,606
321,51	5,713
321,54	5,571
321,57	5,711
321,60	5,644
321,63	5,788
321,66	5,701
321,69	5,756
321,72	5,799
321,75	5,688
321,78	5,741
321,81	5,702
321,84	5,606
321,87	5,618
321,90	5,514
321,93	5,823
321,96	5,686
321,99	5,639
322,02	5,712
322,05	5,708
322,08	5,718
322,11	5,743
322,14	5,587
322,17	5,754
322,20	5,684
322,23	5,608
322,26	5,734
322,29	5,584
322,32	5,703
322,35	5,668
322,38	5,762
322,41	5,584
322,44	5,652
322,47	5,701
322,50	5,650
322,53	5,713
322,56	5,759
322,59	5,577
322,62	5,701
322,65	5,624
322,68	5,635
322,71	5,722
322,74	5,708
322,77	5,626
322,80	5,607
322,83	5,666
322,86	5,660
322,89	5,587
322,92	5,728
322,95	5,701
322,98	5,620
323,01	5,622
323,04	5,514
323,07	5,625
323,10	5,610
323,13	5,614
323,16	5,738
323,19	5,617
323,22	5,576
323,25	5,499
323,28	5,493
323,31	5,733
323,34	5,635
323,37	5,703
323,40	5,625
323,43	5,611
323,46	5,596
323,49	5,666
323,52	5,491
323,55	5,635
323,58	5,602
323,61	5,685
323,64	5,582
323,67	5,658
323,70	5,633
323,73	5,663
323,76	5,495
323,79	5,564
323,82	5,684
323,85	5,512
323,88	5,647
323,91	5,541
323,94	5,524
323,97	5,694
324,00	5,524
324,03	5,595
324,06	5,690
324,09	5,581
324,12	5,609
324,15	5,665
324,18	5,683
324,21	5,579
324,24	5,669
324,27	5,680
324,30	5,600
324,33	5,681
324,36	5,572
324,39	5,483
324,42	5,626
324,45	5,586
324,48	5,681
324,51	5,612
324,54	5,556
324,57	5,564
324,60	5,545
324,63	5,595
324,66	5,617
324,69	5,601
324,72	5,588
324,75	5,640
324,78	5,526
324,81	5,585
324,84	5,709
324,87	5,606
324,90	5,558
324,93	5,718
324,96	5,568
324,99	5,475
325,02	5,539
325,05	5,574
325,08	5,587
325,11	5,528
325,14	5,508
325,17	5,721
325,20	5,520
325,23	5,683
325,26	5,576
325,29	5,620
325,32	5,578
325,35	5,612
325,38	5,623
325,41	5,618
325,44	5,577
325,47	5,638
325,50	5,572
325,53	5,603
325,56	5,474
325,59	5,487
325,62	5,446
325,65	5,584
325,68	5,585
325,71	5,522
325,74	5,588
325,77	5,574
325,80	5,525
325,83	5,410
325,86	5,673
325,89	5,521
325,92	5,526
325,95	5,546
325,98	5,628
326,01	5,691
326,04	5,520
326,07	5,550
326,10	5,591
326,13	5,578
326,16	5,506
326,19	5,412
326,22	5,648
326,25	5,690
326,28	5,625
326,31	5,488
326,34	5,678
326,37	5,589
326,40	5,623
326,43	5,582
326,46	5,617
326,49	5,645
326,52	5,498
326,55	5,548
326,58	5,428
326,61	5,483
326,64	5,463
326,67	5,496
326,70	5,572
326,73	5,677
326,76	5,539
326,79	5,590
326,82	5,550
326,85	5,503
326,88	5,590
326,91	5,572
326,94	5,559
326,97	5,487
327,00	5,617
327,03	5,538
327,06	5,570
327,09	5,501
327,12	5,503
327,15	5,506
327,18	5,505
327,21	5,464
327,24	5,353
327,27	5,463
327,30	5,602
327,33	5,541
327,36	5,531
327,39	5,621
327,42	5,426
327,45	5,554
327,48	5,546
327,51	5,496
327,54	5,532
327,57	5,596
327,60	5,501
327,63	5,592
327,66	5,553
327,69	5,554
327,72	5,589
327,75	5,542
327,78	5,501
327,81	5,430
327,84	5,575
327,87	5,482
327,90	5,438
327,93	5,491
327,96	5,466
327,99	5,590
328,02	5,580
328,05	5,493
328,08	5,509
328,11	5,479
328,14	5,503
328,17	5,503
328,20	5,414
328,23	5,539
328,26	5,608
328,29	5,630
328,32	5,423
328,35	5,586
328,38	5,396
328,41	5,449
328,44	5,529
328,47	5,564
328,50	5,560
328,53	5,524
328,56	5,482
328,59	5,454
328,62	5,484
328,65	5,480
328,68	5,503
328,71	5,514
328,74	5,444
328,77	5,434
328,80	5,529
328,83	5,569
328,86	5,522
328,89	5,510
328,92	5,507
328,95	5,650
328,98	5,651
329,01	5,610
329,04	5,473
329,07	5,663
329,10	5,653
329,13	5,677
329,16	5,564
329,19	5,662
329,22	5,565
329,25	5,614
329,28	5,574
329,31	5,528
329,34	5,589
329,37	5,583
329,40	5,481
329,43	5,438
329,46	5,568
329,49	5,508
329,52	5,695
329,55	5,556
329,58	5,605
329,61	5,617
329,64	5,587
329,67	5,591
329,70	5,635
329,73	5,467
329,76	5,578
329,79	5,656
329,82	5,589
329,85	5,663
329,88	5,747
329,91	5,660
329,94	5,658
329,97	5,538
330,00	5,638
330,03	5,665
330,06	5,589
330,09	5,584
330,12	5,635
330,15	5,650
330,18	5,652
330,21	5,739
330,24	5,759
330,27	5,709
330,30	5,703
330,33	5,661
330,36	5,701
330,39	5,642
330,42	5,602
330,45	5,622
330,48	5,649
330,51	5,710
330,54	5,742
330,57	5,710
330,60	5,836
330,63	5,728
330,66	5,740
330,69	5,757
330,72	5,694
330,75	5,676
330,78	5,661
330,81	5,678
330,84	5,756
330,87	5,580
330,90	5,650
330,93	5,722
330,96	5,735
330,99	5,780
331,02	5,578
331,05	5,794
331,08	5,667
331,11	5,684
331,14	5,757
331,17	5,707
331,20	5,620
331,23	5,663
331,26	5,662
331,29	5,753
331,32	5,704
331,35	5,875
331,38	5,643
331,41	5,795
331,44	5,713
331,47	5,757
331,50	5,728
331,53	5,776
331,56	5,681
331,59	5,754
331,62	5,723
331,65	5,745
331,68	5,726
331,71	5,757
331,74	5,652
331,77	5,781
331,80	5,735
331,83	5,701
331,86	5,721
331,89	5,636
331,92	5,713
331,95	5,524
331,98	5,577
332,01	5,629
332,04	5,614
332,07	5,733
332,10	5,588
332,13	5,748
332,16	5,605
332,19	5,712
332,22	5,774
332,25	5,632
332,28	5,677
332,31	5,719
332,34	5,614
332,37	5,632
332,40	5,545
332,43	5,623
332,46	5,709
332,49	5,588
332,52	5,679
332,55	5,588
332,58	5,599
332,61	5,616
332,64	5,627
332,67	5,577
332,70	5,612
332,73	5,532
332,76	5,667
332,79	5,574
332,82	5,588
332,85	5,585
332,88	5,607
332,91	5,552
332,94	5,567
332,97	5,677
333,00	5,567
333,03	5,737
333,06	5,558
333,09	5,690
333,12	5,652
333,15	5,654
333,18	5,635
333,21	5,622
333,24	5,698
333,27	5,558
333,30	5,646
333,33	5,521
333,36	5,635
333,39	5,573
333,42	5,555
333,45	5,634
333,48	5,602
333,51	5,613
333,54	5,600
333,57	5,483
333,60	5,739
333,63	5,668
333,66	5,610
333,69	5,655
333,72	5,674
333,75	5,688
333,78	5,609
333,81	5,640
333,84	5,627
333,87	5,635
333,90	5,592
333,93	5,475
333,96	5,526
333,99	5,682
334,02	5,569
334,05	5,630
334,08	5,572
334,11	5,700
334,14	5,557
334,17	5,412
334,20	5,673
334,23	5,546
334,26	5,550
334,29	5,582
334,32	5,617
334,35	5,504
334,38	5,530
334,41	5,620
334,44	5,550
334,47	5,578
334,50	5,552
334,53	5,678
334,56	5,499
334,59	5,641
334,62	5,575
334,65	5,503
334,68	5,610
334,71	5,560
334,74	5,580
334,77	5,623
334,80	5,559
334,83	5,688
334,86	5,588
334,89	5,465
334,92	5,603
334,95	5,416
334,98	5,558
335,01	5,575
335,04	5,615
335,07	5,682
335,10	5,514
335,13	5,639
335,16	5,591
335,19	5,556
335,22	5,572
335,25	5,513
335,28	5,626
335,31	5,535
335,34	5,683
335,37	5,659
335,40	5,559
335,43	5,463
335,46	5,544
335,49	5,584
335,52	5,578
335,55	5,621
335,58	5,633
335,61	5,552
335,64	5,569
335,67	5,477
335,70	5,621
335,73	5,434
335,76	5,590
335,79	5,525
335,82	5,607
335,85	5,514
335,88	5,543
335,91	5,512
335,94	5,579
335,97	5,547
336,00	5,514
336,03	5,637
336,06	5,561
336,09	5,597
336,12	5,560
336,15	5,452
336,18	5,545
336,21	5,637
336,24	5,648
336,27	5,580
336,30	5,554
336,33	5,665
336,36	5,657
336,39	5,497
336,42	5,607
336,45	5,594
336,48	5,509
336,51	5,498
336,54	5,600
336,57	5,518
336,60	5,534
336,63	5,451
336,66	5,650
336,69	5,509
336,72	5,588
336,75	5,493
336,78	5,738
336,81	5,629
336,84	5,654
336,87	5,527
336,90	5,625
336,93	5,640
336,96	5,657
336,99	5,535
337,02	5,713
337,05	5,678
337,08	5,670
337,11	5,626
337,14	5,616
337,17	5,649
337,20	5,558
337,23	5,724
337,26	5,536
337,29	5,643
337,32	5,602
337,35	5,687
337,38	5,580
337,41	5,709
337,44	5,617
337,47	5,500
337,50	5,723
337,53	5,533
337,56	5,619
337,59	5,559
337,62	5,659
337,65	5,423
337,68	5,632
337,71	5,637
337,74	5,606
337,77	5,598
337,80	5,576
337,83	5,530
337,86	5,658
337,89	5,681
337,92	5,667
337,95	5,768
337,98	5,634
338,01	5,617
338,04	5,639
338,07	5,723
338,10	5,638
338,13	5,685
338,16	5,552
338,19	5,619
338,22	5,748
338,25	5,650
338,28	5,542
338,31	5,593
338,34	5,505
338,37	5,639
338,40	5,559
338,43	5,640
338,46	5,678
338,49	5,584
338,52	5,645
338,55	5,637
338,58	5,687
338,61	5,688
338,64	5,569
338,67	5,595
338,70	5,643
338,73	5,613
338,76	5,677
338,79	5,558
338,82	5,753
338,85	5,575
338,88	5,653
338,91	5,672
338,94	5,521
338,97	5,717
339,00	5,534
339,03	5,712
339,06	5,544
339,09	5,674
339,12	5,679
339,15	5,653
339,18	5,798
339,21	5,599
339,24	5,666
339,27	5,721
339,30	5,661
339,33	5,671
339,36	5,546
339,39	5,710
339,42	5,665
339,45	5,569
339,48	5,616
339,51	5,587
339,54	5,638
339,57	5,560
339,60	5,543
339,63	5,734
339,66	5,619
339,69	5,718
339,72	5,592
339,75	5,724
339,78	5,552
339,81	5,701
339,84	5,613
339,87	5,728
339,90	5,675
339,93	5,669
339,96	5,582
339,99	5,678
340,02	5,662
340,05	5,572
340,08	5,689
340,11	5,704
340,14	5,559
340,17	5,572
340,20	5,684
340,23	5,587
340,26	5,735
340,29	5,597
340,32	5,661
340,35	5,618
340,38	5,711
340,41	5,650
340,44	5,655
340,47	5,628
340,50	5,650
340,53	5,760
340,56	5,696
340,59	5,714
340,62	5,689
340,65	5,734
340,68	5,737
340,71	5,633
340,74	5,750
340,77	5,735
340,80	5,687
340,83	5,560
340,86	5,779
340,89	5,739
340,92	5,772
340,95	5,634
340,98	5,791
341,01	5,619
341,04	5,746
341,07	5,610
341,10	5,704
341,13	5,751
341,16	5,675
341,19	5,803
341,22	5,676
341,25	5,776
341,28	5,663
341,31	5,663
341,34	5,603
341,37	5,642
341,40	5,717
341,43	5,716
341,46	5,643
341,49	5,764
341,52	5,643
341,55	5,652
341,58	5,594
341,61	5,689
341,64	5,710
341,67	5,766
341,70	5,677
341,73	5,724
341,76	5,770
341,79	5,637
341,82	5,679
341,85	5,681
341,88	5,695
341,91	5,602
341,94	5,740
341,97	5,779
342,00	5,591
342,03	5,795
342,06	5,815
342,09	5,776
342,12	5,636
342,15	5,639
342,18	5,738
342,21	5,720
342,24	5,862
342,27	5,653
342,30	5,802
342,33	5,602
342,36	5,658
342,39	5,785
342,42	5,765
342,45	5,647
342,48	5,655
342,51	5,691
342,54	5,708
342,57	5,737
342,60	5,744
342,63	5,664
342,66	5,843
342,69	5,583
342,72	5,576
342,75	5,706
342,78	5,722
342,81	5,804
342,84	5,628
342,87	5,797
342,90	5,632
342,93	5,651
342,96	5,709
342,99	5,800
343,02	5,692
343,05	5,688
343,08	5,602
343,11	5,617
343,14	5,639
343,17	5,661
343,20	5,746
343,23	5,652
343,26	5,685
343,29	5,575
343,32	5,674
343,35	5,621
343,38	5,798
343,41	5,665
343,44	5,676
343,47	5,729
343,50	5,763
343,53	5,637
343,56	5,710
343,59	5,787
343,62	5,617
343,65	5,678
343,68	5,617
343,71	5,555
343,74	5,567
343,77	5,614
343,80	5,733
343,83	5,739
343,86	5,647
343,89	5,592
343,92	5,628
343,95	5,698
343,98	5,614
344,01	5,750
344,04	5,559
344,07	5,648
344,10	5,629
344,13	5,724
344,16	5,750
344,19	5,645
344,22	5,632
344,25	5,637
344,28	5,571
344,31	5,796
344,34	5,639
344,37	5,602
344,40	5,617
344,43	5,611
344,46	5,597
344,49	5,654
344,52	5,449
344,55	5,514
344,58	5,590
344,61	5,564
344,64	5,631
344,67	5,591
344,70	5,666
344,73	5,574
344,76	5,570
344,79	5,527
344,82	5,629
344,85	5,582
344,88	5,510
344,91	5,492
344,94	5,570
344,97	5,427
345,00	5,579
345,03	5,526
345,06	5,637
345,09	5,632
345,12	5,621
345,15	5,551
345,18	5,546
345,21	5,687
345,24	5,546
345,27	5,598
345,30	5,554
345,33	5,485
345,36	5,443
345,39	5,467
345,42	5,631
345,45	5,507
345,48	5,620
345,51	5,475
345,54	5,714
345,57	5,464
345,60	5,442
345,63	5,500
345,66	5,484
345,69	5,386
345,72	5,523
345,75	5,491
345,78	5,452
345,81	5,563
345,84	5,618
345,87	5,497
345,90	5,463
345,93	5,629
345,96	5,567
345,99	5,595
346,02	5,493
346,05	5,635
346,08	5,572
346,11	5,563
346,14	5,505
346,17	5,592
346,20	5,493
346,23	5,555
346,26	5,555
346,29	5,383
346,32	5,550
346,35	5,547
346,38	5,513
346,41	5,510
346,44	5,431
346,47	5,582
346,50	5,489
346,53	5,450
346,56	5,514
346,59	5,531
346,62	5,502
346,65	5,696
346,68	5,558
346,71	5,537
346,74	5,583
346,77	5,684
346,80	5,539
346,83	5,488
346,86	5,582
346,89	5,522
346,92	5,501
346,95	5,488
346,98	5,575
347,01	5,528
347,04	5,574
347,07	5,479
347,10	5,532
347,13	5,488
347,16	5,560
347,19	5,468
347,22	5,461
347,25	5,465
347,28	5,544
347,31	5,496
347,34	5,611
347,37	5,462
347,40	5,524
347,43	5,431
347,46	5,594
347,49	5,608
347,52	5,517
347,55	5,605
347,58	5,485
347,61	5,421
347,64	5,545
347,67	5,598
347,70	5,611
347,73	5,565
347,76	5,537
347,79	5,508
347,82	5,506
347,85	5,521
347,88	5,497
347,91	5,622
347,94	5,571
347,97	5,533
348,00	5,586
348,03	5,710
348,06	5,587
348,09	5,513
348,12	5,450
348,15	5,428
348,18	5,452
348,21	5,549
348,24	5,694
348,27	5,522
348,30	5,603
348,33	5,564
348,36	5,438
348,39	5,580
348,42	5,567
348,45	5,615
348,48	5,701
348,51	5,677
348,54	5,636
348,57	5,647
348,60	5,626
348,63	5,565
348,66	5,632
348,69	5,496
348,72	5,568
348,75	5,653
348,78	5,670
348,81	5,496
348,84	5,569
348,87	5,574
348,90	5,608
348,93	5,581
348,96	5,502
348,99	5,571
349,02	5,517
349,05	5,676
349,08	5,673
349,11	5,570
349,14	5,605
349,17	5,622
349,20	5,632
349,23	5,710
349,26	5,664
349,29	5,658
349,32	5,596
349,35	5,513
349,38	5,641
349,41	5,707
349,44	5,647
349,47	5,540
349,50	5,745
349,53	5,665
349,56	5,552
349,59	5,509
349,62	5,625
349,65	5,671
349,68	5,710
349,71	5,533
349,74	5,655
349,77	5,673
349,80	5,649
349,83	5,637
349,86	5,639
349,89	5,600
349,92	5,683
349,95	5,515
349,98	5,535
350,01	5,677
350,04	5,599
350,07	5,665
350,10	5,735
350,13	5,524
350,16	5,588
350,19	5,560
350,22	5,624
350,25	5,579
350,28	5,502
350,31	5,604
350,34	5,548
350,37	5,610
350,40	5,600
350,43	5,656
350,46	5,445
350,49	5,495
350,52	5,564
350,55	5,632
350,58	5,599
350,61	5,677
350,64	5,559
350,67	5,581
350,70	5,636
350,73	5,557
350,76	5,499
350,79	5,674
350,82	5,623
350,85	5,725
350,88	5,581
350,91	5,528
350,94	5,753
350,97	5,691
351,00	5,761
351,03	5,528
351,06	5,702
351,09	5,584
351,12	5,727
351,15	5,495
351,18	5,507
351,21	5,637
351,24	5,581
351,27	5,612
351,30	5,724
351,33	5,590
351,36	5,731
351,39	5,507
351,42	5,621
351,45	5,761
351,48	5,550
351,51	5,646
351,54	5,519
351,57	5,677
351,60	5,606
351,63	5,765
351,66	5,663
351,69	5,694
351,72	5,623
351,75	5,542
351,78	5,502
351,81	5,784
351,84	5,542
351,87	5,743
351,90	5,563
351,93	5,658
351,96	5,634
351,99	5,707
352,02	5,604
352,05	5,748
352,08	5,521
352,11	5,591
352,14	5,808
352,17	5,723
352,20	5,721
352,23	5,686
352,26	5,712
352,29	5,555
352,32	5,573
352,35	5,643
352,38	5,615
352,41	5,647
352,44	5,699
352,47	5,651
352,50	5,653
352,53	5,598
352,56	5,662
352,59	5,700
352,62	5,689
352,65	5,679
352,68	5,820
352,71	5,714
352,74	5,617
352,77	5,749
352,80	5,607
352,83	5,601
352,86	5,713
352,89	5,822
352,92	5,701
352,95	5,768
352,98	5,815
353,01	5,741
353,04	5,715
353,07	5,784
353,10	5,554
353,13	5,680
353,16	5,691
353,19	5,714
353,22	5,639
353,25	5,643
353,28	5,664
353,31	5,800
353,34	5,744
353,37	5,604
353,40	5,687
353,43	5,734
353,46	5,690
353,49	5,800
353,52	5,646
353,55	5,702
353,58	5,730
353,61	5,669
353,64	5,639
353,67	5,630
353,70	5,639
353,73	5,697
353,76	5,709
353,79	5,636
353,82	5,540
353,85	5,699
353,88	5,573
353,91	5,797
353,94	5,655
353,97	5,613
354,00	5,646
354,03	5,625
354,06	5,609
354,09	5,653
354,12	5,662
354,15	5,519
354,18	5,737
354,21	5,610
354,24	5,708
354,27	5,660
354,30	5,689
354,33	5,706
354,36	5,604
354,39	5,629
354,42	5,801
354,45	5,737
354,48	5,721
354,51	5,686
354,54	5,721
354,57	5,738
354,60	5,835
354,63	5,612
354,66	5,723
354,69	5,699
354,72	5,593
354,75	5,726
354,78	5,728
354,81	5,829
354,84	5,764
354,87	5,815
354,90	5,736
354,93	5,661
354,96	5,746
354,99	5,757
355,02	5,628
355,05	5,584
355,08	5,700
355,11	5,662
355,14	5,673
355,17	5,640
355,20	5,685
355,23	5,792
355,26	5,570
355,29	5,742
355,32	5,598
355,35	5,768
355,38	5,700
355,41	5,798
355,44	5,778
355,47	5,759
355,50	5,775
355,53	5,678
355,56	5,749
355,59	5,688
355,62	5,731
355,65	5,732
355,68	5,681
355,71	5,677
355,74	5,641
355,77	5,737
355,80	5,715
355,83	5,568
355,86	5,689
355,89	5,683
355,92	5,670
355,95	5,668
355,98	5,712
356,01	5,728
356,04	5,738
356,07	5,695
356,10	5,667
356,13	5,809
356,16	5,694
356,19	5,690
356,22	5,616
356,25	5,658
356,28	5,732
356,31	5,810
356,34	5,789
356,37	5,713
356,40	5,705
356,43	5,703
356,46	5,781
356,49	5,930
356,52	5,727
356,55	5,769
356,58	5,701
356,61	5,575
356,64	5,772
356,67	5,745
356,70	5,711
356,73	5,803
356,76	5,678
356,79	5,641
356,82	5,700
356,85	5,700
356,88	5,683
356,91	5,677
356,94	5,706
356,97	5,832
357,00	5,621
357,03	5,738
357,06	5,696
357,09	5,706
357,12	5,716
357,15	5,674
357,18	5,839
357,21	5,724
357,24	5,761
357,27	5,719
357,30	5,714
357,33	5,744
357,36	5,731
357,39	5,618
357,42	5,642
357,45	5,626
357,48	5,642
357,51	5,804
357,54	5,650
357,57	5,740
357,60	5,642
357,63	5,738
357,66	5,639
357,69	5,723
357,72	5,733
357,75	5,657
357,78	5,643
357,81	5,541
357,84	5,678
357,87	5,696
357,90	5,711
357,93	5,586
357,96	5,775
357,99	5,601
358,02	5,672
358,05	5,657
358,08	5,704
358,11	5,737
358,14	5,780
358,17	5,658
358,20	5,672
358,23	5,764
358,26	5,637
358,29	5,747
358,32	5,732
358,35	5,742
358,38	5,730
358,41	5,774
358,44	5,645
358,47	5,717
358,50	5,620
358,53	5,652
358,56	5,716
358,59	5,683
358,62	5,621
358,65	5,705
358,68	5,781
358,71	5,802
358,74	5,707
358,77	5,672
358,80	5,671
358,83	5,703
358,86	5,705
358,89	5,694
358,92	5,689
358,95	5,632
358,98	5,704
359,01	5,660
359,04	5,673
359,07	5,670
359,10	5,709
359,13	5,648
359,16	5,705
359,19	5,680
359,22	5,568
359,25	5,705
359,28	5,744
359,31	5,792
359,34	5,757
359,37	5,571
359,40	5,620
359,43	5,641
359,46	5,703
359,49	5,623
359,52	5,767
359,55	5,715
359,58	5,579
359,61	5,613
359,64	5,617
359,67	5,644
359,70	5,660
359,73	5,568
359,76	5,676
359,79	5,626
359,82	5,610
359,85	5,698
359,88	5,613
359,91	5,699
359,94	5,639
359,97	5,780
